OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
12-Dec-15,10-Oct-02,SO48523,377,17203,10,1,2
23-Nov-15,10-Oct-02,SO48224,354,26581,1,1,1
14-Dec-15,10-Oct-02,SO48547,385,19029,8,1,2
19-Dec-15,10-Oct-02,SO48612,352,13520,9,1,2
12-Jun-15,11-Oct-02,SO48453,385,17647,7,1,2
16-Dec-15,11-Oct-02,SO48575,360,13123,9,1,2
24-Dec-15,11-Oct-02,SO48655,385,18183,8,1,1
29-Dec-15,12-Oct-02,SO48707,326,19313,7,1,2
03-Mar-15,01-Nov-02,SO45598,340,14744,1,1,1
27-Jan-15,01-Nov-02,SO45237,314,18737,9,1,2
25-Feb-15,01-Nov-02,SO45491,311,27672,6,1,1
29-Mar-15,01-Nov-02,SO45770,311,19956,9,1,1
28-Apr-15,01-Nov-02,SO45992,334,19451,8,1,1
03-May-15,02-Nov-02,SO45611,310,11535,1,1,1
13-Mar-15,02-Nov-02,SO45655,312,11323,4,1,1
16-Apr-15,02-Nov-02,SO45911,314,11797,4,1,2
16-May-15,02-Nov-02,SO46224,328,14902,4,1,2
04-Apr-15,03-Nov-02,SO45839,349,11915,9,1,1
15-Apr-15,03-Nov-02,SO45897,313,11933,1,1,1
29-Apr-15,03-Nov-02,SO46006,313,20236,9,1,2
16-May-15,03-Nov-02,SO46220,313,24344,6,1,2
24-May-15,03-Nov-02,SO46282,345,26058,4,1,2
26-May-15,03-Nov-02,SO46298,314,12071,4,1,2
13-Jun-15,03-Nov-02,SO46475,322,20575,10,1,2
05-Jun-15,04-Nov-02,SO46148,310,12052,4,1,1
07-Sep-15,04-Nov-02,SO46749,354,12350,9,1,1
30-Jun-15,04-Nov-02,SO46598,311,15080,8,1,1
18-Jul-15,04-Nov-02,SO46821,377,24824,6,1,1
08-Feb-15,05-Nov-02,SO47078,375,13248,1,1,1
08-Apr-15,05-Nov-02,SO47092,369,28802,6,1,2
31-May-15,05-Nov-02,SO46320,351,26084,4,1,1
18-Jun-15,05-Nov-02,SO46497,310,13558,7,1,1
30-Jun-15,05-Nov-02,SO46603,345,12240,9,1,2
18-Jul-15,05-Nov-02,SO46826,360,12575,9,1,2
30-Jul-15,05-Nov-02,SO46914,356,26245,4,1,2
18-Aug-15,05-Nov-02,SO47218,369,21361,9,1,1
21-Aug-15,05-Nov-02,SO47247,371,13292,1,1,1
25-Aug-15,05-Nov-02,SO47288,373,13353,1,1,2
07-May-15,06-Nov-02,SO46711,369,13592,7,1,1
09-Oct-15,06-Nov-02,SO47518,373,21946,9,1,1
09-Dec-15,06-Nov-02,SO47530,328,15312,4,1,2
09-Dec-15,06-Nov-02,SO47532,383,24888,9,1,1
27-Jun-15,06-Nov-02,SO46578,314,12178,1,1,2
15-Aug-15,06-Nov-02,SO47188,389,19253,10,1,1
19-Aug-15,06-Nov-02,SO47228,375,13237,4,1,1
22-Sep-15,06-Nov-02,SO47601,379,14192,7,1,2
09-Sep-15,07-Nov-02,SO47508,370,21892,9,1,1
13-Oct-15,07-Nov-02,SO47814,360,26338,4,1,2
24-Oct-15,07-Nov-02,SO47910,352,13049,9,1,2
24-Oct-15,07-Nov-02,SO47903,368,14714,7,1,2
20-Aug-15,07-Nov-02,SO47242,362,28540,7,1,1
09-Mar-15,08-Nov-02,SO47470,358,28685,7,1,1
12-Jul-15,08-Nov-02,SO48459,379,14966,7,1,1
12-Jul-15,08-Nov-02,SO48471,375,22909,9,1,2
09-Sep-15,08-Nov-02,SO47510,352,12688,9,1,2
20-Oct-15,08-Nov-02,SO47873,383,26321,6,1,2
23-Nov-15,08-Nov-02,SO48225,371,22573,9,1,2
30-Nov-15,08-Nov-02,SO48279,381,14121,1,1,1
26-Aug-15,08-Nov-02,SO47299,369,13425,1,1,1
10-Mar-15,09-Nov-02,SO47749,371,22172,9,1,2
12-Oct-15,09-Nov-02,SO48494,385,14272,1,1,2
27-Nov-15,09-Nov-02,SO48262,385,24909,9,1,2
30-Nov-15,09-Nov-02,SO48278,368,16305,8,1,2
23-Dec-15,09-Nov-02,SO48644,387,14270,4,1,1
12-Mar-15,10-Nov-02,SO48434,377,22912,9,1,1
12-Aug-15,10-Nov-02,SO48475,370,17214,10,1,2
15-Dec-15,10-Nov-02,SO48562,375,17085,10,1,1
16-Dec-15,10-Nov-02,SO48570,389,26504,6,1,2
26-Dec-15,10-Nov-02,SO48678,362,26627,4,1,2
27-Dec-15,10-Nov-02,SO48686,371,25999,6,1,1
12-Jun-15,11-Nov-02,SO48456,360,20651,6,1,1
12-Nov-15,11-Nov-02,SO48503,370,15003,7,1,1
26-Nov-15,11-Nov-02,SO48248,328,20852,10,1,1
30-Nov-15,11-Nov-02,SO48281,371,13492,4,1,2
17-Dec-15,11-Nov-02,SO48583,377,23106,9,1,2
19-Dec-15,11-Nov-02,SO48609,356,26646,4,1,1
27-Dec-15,11-Nov-02,SO48691,338,26549,9,1,2
05-Mar-15,01-Dec-02,SO46125,310,11956,4,1,2
05-Mar-15,01-Dec-02,SO46127,334,14895,4,1,1
02-Jun-15,01-Dec-02,SO45384,338,26789,6,1,2
02-Nov-15,01-Dec-02,SO45412,310,23137,6,1,2
17-Feb-15,01-Dec-02,SO45449,310,14189,8,1,1
25-Mar-15,01-Dec-02,SO45743,313,19631,9,1,2
15-Apr-15,01-Dec-02,SO45905,311,20152,9,1,2
23-Apr-15,01-Dec-02,SO45961,312,12717,7,1,2
04-Feb-15,02-Dec-02,SO45823,311,20253,9,1,2
06-Sep-15,02-Dec-02,SO46449,345,12007,9,1,1
26-Mar-15,02-Dec-02,SO45746,312,23376,6,1,1
14-Apr-15,02-Dec-02,SO45894,332,19450,8,1,1
21-May-15,02-Dec-02,SO46262,313,20445,9,1,2
07-Jan-15,03-Dec-02,SO46678,330,19930,8,1,2
04-Mar-15,03-Dec-02,SO45832,351,11916,9,1,2
04-Dec-15,03-Dec-02,SO45879,338,19443,8,1,2
18-Apr-15,03-Dec-02,SO45926,311,23486,6,1,1
21-Jun-15,03-Dec-02,SO46535,310,20815,9,1,2
05-Jan-15,04-Dec-02,SO46114,313,12053,4,1,2
08-May-15,04-Dec-02,SO47100,360,11612,10,1,1
08-May-15,04-Dec-02,SO47104,379,13279,4,1,2
07-Jun-15,04-Dec-02,SO46726,373,20999,9,1,1
06-Aug-15,04-Dec-02,SO46440,312,20621,9,1,2
23-May-15,04-Dec-02,SO46275,313,20450,9,1,1
28-Jul-15,04-Dec-02,SO46900,375,21194,9,1,2
08-Feb-15,05-Dec-02,SO47083,328,15288,4,1,2
07-Apr-15,05-Dec-02,SO46702,369,15116,8,1,1
08-Dec-15,05-Dec-02,SO47161,375,21408,9,1,2
23-Jun-15,05-Dec-02,SO46542,347,11431,8,1,1
24-Jun-15,05-Dec-02,SO46559,310,12762,4,1,2
14-Jul-15,05-Dec-02,SO46792,373,13083,1,1,1
16-Jul-15,05-Dec-02,SO46806,370,21195,9,1,1
26-Jul-15,05-Dec-02,SO46885,373,15933,10,1,1
24-Aug-15,05-Dec-02,SO47272,371,29013,6,1,2
26-Aug-15,05-Dec-02,SO47292,379,13811,7,1,1
10-Feb-15,06-Dec-02,SO47744,360,12989,9,1,1
10-Mar-15,06-Dec-02,SO47750,369,21976,9,1,2
07-May-15,06-Dec-02,SO46709,387,19172,10,1,2
15-Jul-15,06-Dec-02,SO46801,368,25094,6,1,1
17-Jul-15,06-Dec-02,SO46818,369,21211,9,1,2
15-Aug-15,06-Dec-02,SO47191,379,13382,4,1,1
25-Aug-15,06-Dec-02,SO47284,368,13402,4,1,1
18-Sep-15,06-Dec-02,SO47570,352,28562,7,1,1
26-Sep-15,06-Dec-02,SO47627,370,16444,10,1,2
28-Sep-15,06-Dec-02,SO47641,320,27062,6,1,2
10-Feb-15,07-Dec-02,SO47743,362,12988,9,1,1
10-Feb-15,07-Dec-02,SO47739,328,20839,10,1,2
30-Oct-15,07-Dec-02,SO47952,369,22193,9,1,2
19-Aug-15,07-Dec-02,SO47227,375,25288,6,1,1
19-Sep-15,07-Dec-02,SO47583,379,13442,1,1,1
27-Sep-15,07-Dec-02,SO47637,371,13447,4,1,1
09-Feb-15,08-Dec-02,SO47467,371,13446,4,1,1
10-Feb-15,08-Dec-02,SO47741,336,15343,4,1,1
12-Feb-15,08-Dec-02,SO48419,338,26585,9,1,1
22-Nov-15,08-Dec-02,SO48218,368,16594,10,1,1
30-Nov-15,08-Dec-02,SO48284,377,22577,9,1,2
29-Aug-15,08-Dec-02,SO47328,360,12681,9,1,2
10-Jan-15,09-Dec-02,SO47732,369,13452,4,1,2
10-Mar-15,09-Dec-02,SO47752,377,21994,9,1,2
12-Mar-15,09-Dec-02,SO48432,377,23098,9,1,1
12-Mar-15,09-Dec-02,SO48422,379,16946,10,1,2
12-Oct-15,09-Dec-02,SO48502,334,26566,9,1,2
15-Nov-15,09-Dec-02,SO48175,354,26545,4,1,2
26-Nov-15,09-Dec-02,SO48245,354,12129,8,1,2
24-Dec-15,09-Dec-02,SO48657,373,15067,7,1,1
28-Dec-15,09-Dec-02,SO48701,360,13103,9,1,2
11-Nov-15,10-Dec-02,SO48151,332,19280,7,1,1
31-Oct-15,10-Dec-02,SO47958,328,15349,4,1,1
30-Dec-15,10-Dec-02,SO48718,356,12382,10,1,1
22-Dec-15,11-Dec-02,SO48637,336,15474,4,1,2
22-Dec-15,11-Dec-02,SO48632,379,17192,10,1,2
24-Dec-15,11-Dec-02,SO48661,332,15467,4,1,1
03-Feb-15,13-Jan-02,SO45590,311,19763,9,1,2
04-Apr-15,13-Jan-02,SO45835,313,11688,1,1,2
05-Jun-15,13-Jan-02,SO46146,345,11421,8,1,2
02-Oct-15,13-Jan-02,SO45405,312,23209,6,1,2
03-Nov-15,13-Jan-02,SO45645,351,11482,10,1,1
23-Mar-15,13-Jan-02,SO45727,350,11909,9,1,2
25-Apr-15,13-Jan-02,SO45974,347,26018,1,1,1
04-Mar-15,14-Jan-02,SO45825,314,23725,6,1,2
04-May-15,14-Jan-02,SO45844,312,11812,1,1,1
02-Jul-15,14-Jan-02,SO45392,344,11762,9,1,1
05-Aug-15,14-Jan-02,SO46167,347,11997,9,1,2
19-Feb-15,14-Jan-02,SO45459,310,19605,9,1,2
13-Mar-15,14-Jan-02,SO45660,312,19797,9,1,2
14-Mar-15,14-Jan-02,SO45666,326,14738,4,1,2
23-Mar-15,14-Jan-02,SO45723,311,11290,4,1,1
30-Apr-15,14-Jan-02,SO46017,314,11886,4,1,1
02-Jun-15,15-Jan-02,SO45380,324,18010,7,1,2
02-Nov-15,15-Jan-02,SO45421,313,19576,9,1,2
03-Dec-15,15-Jan-02,SO45649,310,11319,4,1,2
30-Jan-15,15-Jan-02,SO45257,314,18718,9,1,2
28-Feb-15,15-Jan-02,SO45511,311,12523,7,1,2
15-Mar-15,15-Jan-02,SO45674,314,19948,9,1,1
23-Mar-15,15-Jan-02,SO45726,313,12614,7,1,1
13-Apr-15,15-Jan-02,SO45892,312,20226,9,1,1
23-Apr-15,15-Jan-02,SO45966,345,11946,9,1,2
14-Feb-15,16-Jan-02,SO45434,311,11252,4,1,1
18-Mar-15,16-Jan-02,SO45695,311,11292,4,1,1
30-Apr-15,16-Jan-02,SO46014,313,23396,6,1,1
03-Mar-15,17-Jan-02,SO45600,313,19628,9,1,1
02-Jun-15,17-Jan-02,SO45382,313,11129,1,1,1
17-Mar-15,17-Jan-02,SO45684,345,11485,10,1,1
17-May-15,17-Jan-02,SO46234,312,12110,4,1,1
04-May-15,18-Jan-02,SO45841,311,12804,7,1,1
03-Jul-15,18-Jan-02,SO45626,310,11259,1,1,1
04-Aug-15,18-Jan-02,SO45859,314,12754,7,1,1
17-Feb-15,18-Jan-02,SO45451,311,29279,4,1,1
23-Mar-15,18-Jan-02,SO45724,312,12620,7,1,1
19-Apr-15,18-Jan-02,SO45935,326,19439,8,1,1
29-Apr-15,18-Jan-02,SO46000,310,11778,1,1,2
05-Feb-15,19-Jan-02,SO46122,313,24284,6,1,2
04-Mar-15,19-Jan-02,SO45829,310,20245,9,1,1
05-Apr-15,19-Jan-02,SO46140,350,11991,9,1,1
03-Sep-15,19-Jan-02,SO45637,314,11525,1,1,1
04-Dec-15,19-Jan-02,SO45885,313,12655,7,1,2
14-Feb-15,19-Jan-02,SO45437,312,28169,6,1,2
22-Mar-15,19-Jan-02,SO45720,313,19653,9,1,2
29-Mar-15,19-Jan-02,SO45767,310,11299,4,1,1
24-Apr-15,19-Jan-02,SO45969,310,20156,9,1,1
05-Jan-15,20-Jan-02,SO46111,311,11937,1,1,1
03-Mar-15,20-Jan-02,SO45595,314,11515,4,1,2
03-Jun-15,20-Jan-02,SO45619,311,19787,9,1,2
02-Aug-15,20-Jan-02,SO45394,348,11468,10,1,1
23-Feb-15,20-Jan-02,SO45477,313,14160,8,1,1
29-Mar-15,20-Jan-02,SO45769,314,11327,4,1,2
19-Apr-15,20-Jan-02,SO45936,349,26016,4,1,2
26-Apr-15,20-Jan-02,SO45980,312,15631,10,1,1
13-May-15,20-Jan-02,SO46192,314,12830,7,1,2
03-Apr-15,21-Jan-02,SO45609,311,14774,8,1,2
03-May-15,21-Jan-02,SO45612,312,14795,8,1,2
04-Nov-15,21-Jan-02,SO45872,347,11249,8,1,2
24-Mar-15,21-Jan-02,SO45737,311,19965,9,1,1
15-May-15,21-Jan-02,SO46214,311,12072,4,1,2
03-Apr-15,22-Jan-02,SO45606,312,19967,9,1,1
04-Dec-15,22-Jan-02,SO45889,350,11920,9,1,1
04-Dec-15,22-Jan-02,SO45886,348,26042,4,1,1
15-Feb-15,22-Jan-02,SO45441,312,11216,1,1,2
30-Apr-15,22-Jan-02,SO46021,314,19971,9,1,1
03-Jul-15,23-Jan-02,SO45623,311,14769,8,1,1
03-Jul-15,23-Jan-02,SO45627,324,18039,7,1,1
03-Aug-15,23-Jan-02,SO45633,351,26011,4,1,1
27-Feb-15,23-Jan-02,SO45509,310,14148,8,1,1
17-May-15,23-Jan-02,SO46230,344,11493,10,1,1
05-Sep-15,24-Jan-02,SO46173,311,20283,9,1,1
05-Dec-15,24-Jan-02,SO46186,310,12041,1,1,1
22-Feb-15,24-Jan-02,SO45468,311,23164,6,1,1
20-Mar-15,24-Jan-02,SO45705,311,23378,6,1,2
17-Apr-15,24-Jan-02,SO45925,347,11942,9,1,2
30-Apr-15,24-Jan-02,SO46020,313,20228,9,1,1
14-Feb-15,25-Jan-02,SO45433,310,12547,7,1,2
24-Feb-15,25-Jan-02,SO45490,313,22976,6,1,1
27-Feb-15,25-Jan-02,SO45510,310,22998,6,1,2
30-Mar-15,25-Jan-02,SO45772,313,19785,9,1,1
15-May-15,25-Jan-02,SO46212,312,12173,4,1,1
22-May-15,25-Jan-02,SO46265,312,11934,1,1,2
03-Jun-15,26-Jan-02,SO45620,314,19951,9,1,1
05-Sep-15,26-Jan-02,SO46171,310,24342,6,1,1
05-Feb-15,27-Jan-02,SO46121,312,12069,4,1,2
03-Mar-15,27-Jan-02,SO45596,332,20564,10,1,2
05-Sep-15,27-Jan-02,SO46172,310,12030,1,1,2
04-Nov-15,27-Jan-02,SO45875,310,20242,9,1,2
25-Mar-15,27-Jan-02,SO45742,312,19620,9,1,1
25-Apr-15,27-Jan-02,SO45978,350,11967,9,1,1
27-Apr-15,27-Jan-02,SO45983,314,14830,8,1,2
04-Mar-15,28-Jan-02,SO45828,330,14753,1,1,2
03-Apr-15,28-Jan-02,SO45608,349,11896,9,1,2
04-Apr-15,28-Jan-02,SO45838,311,20213,9,1,2
17-Feb-15,28-Jan-02,SO45450,312,28624,6,1,1
20-Apr-15,28-Jan-02,SO45945,324,25920,9,1,2
23-Apr-15,28-Jan-02,SO45962,310,20227,9,1,2
28-Apr-15,28-Jan-02,SO45993,313,11924,4,1,1
03-Jan-15,29-Jan-02,SO45580,310,14428,8,1,2
03-Nov-15,29-Jan-02,SO45648,312,19791,9,1,2
18-Mar-15,29-Jan-02,SO45696,314,11326,4,1,2
25-Apr-15,29-Jan-02,SO45972,324,19472,8,1,1
29-Apr-15,29-Jan-02,SO46005,312,12749,7,1,1
05-Aug-15,30-Jan-02,SO46165,310,12141,1,1,1
20-Feb-15,30-Jan-02,SO45463,312,11171,4,1,2
20-Mar-15,30-Jan-02,SO45712,346,11767,9,1,2
21-Mar-15,30-Jan-02,SO45713,314,15088,10,1,2
14-May-15,30-Jan-02,SO46208,311,20284,9,1,2
25-May-15,30-Jan-02,SO46286,338,18175,7,1,1
27-May-15,30-Jan-02,SO46303,340,25922,9,1,1
04-May-15,31-Jan-02,SO45843,312,11775,4,1,2
03-Jun-15,31-Jan-02,SO45614,312,23385,6,1,2
05-Oct-15,31-Jan-02,SO46178,334,25937,9,1,2
04-Dec-15,31-Jan-02,SO45880,313,11707,4,1,2
15-Feb-15,31-Jan-02,SO45442,314,29335,1,1,1
16-Feb-15,31-Jan-02,SO45448,324,25718,9,1,2
17-Mar-15,31-Jan-02,SO45691,344,11898,9,1,1
27-Mar-15,31-Jan-02,SO45755,314,11536,4,1,2
16-Apr-15,31-Jan-02,SO45913,344,26014,4,1,1
23-Apr-15,31-Jan-02,SO45964,310,20215,9,1,2
16-May-15,31-Jan-02,SO46218,313,12820,7,1,1
24-May-15,31-Jan-02,SO46277,322,19482,8,1,2
02-Jun-15,13-Oct-01,SO45379,313,28363,6,1,1
14-Jan-15,13-Oct-01,SO45156,344,11465,9,1,2
11-May-15,13-Oct-02,SO48114,320,26439,9,1,1
12-Sep-15,13-Oct-02,SO48491,358,13126,9,1,2
25-Nov-15,13-Oct-02,SO48240,322,20856,10,1,2
27-Nov-15,13-Oct-02,SO48261,328,27101,6,1,1
29-Nov-15,13-Oct-02,SO48273,369,16589,10,1,1
18-Dec-15,13-Oct-02,SO48591,358,28739,7,1,2
23-Jan-15,14-Oct-01,SO45216,313,29261,4,1,1
24-Jan-15,14-Oct-01,SO45219,313,22893,6,1,1
11-Jan-15,14-Oct-02,SO48096,328,15398,4,1,1
12-Mar-15,14-Oct-02,SO48424,377,15070,7,1,2
11-Sep-15,14-Oct-02,SO48140,330,15374,4,1,2
12-Sep-15,14-Oct-02,SO48488,354,12229,8,1,2
20-Nov-15,14-Oct-02,SO48206,352,26538,4,1,1
13-Dec-15,14-Oct-02,SO48535,338,19295,7,1,2
02-Aug-15,15-Oct-01,SO45396,312,19594,9,1,1
31-Jan-15,15-Oct-01,SO45259,314,29225,1,1,2
21-Nov-15,15-Oct-02,SO48214,368,16409,8,1,2
27-Nov-15,15-Oct-02,SO48256,385,14240,1,1,2
23-Dec-15,15-Oct-02,SO48646,370,13722,1,1,1
30-Jan-15,16-Oct-01,SO45255,314,29258,1,1,2
11-Nov-15,16-Oct-02,SO48152,352,26536,4,1,1
20-Nov-15,16-Oct-02,SO48208,370,22201,9,1,1
29-Nov-15,16-Oct-02,SO48272,371,14931,7,1,1
13-Dec-15,16-Oct-02,SO48534,371,16448,8,1,2
18-Dec-15,16-Oct-02,SO48593,362,12394,10,1,1
19-Dec-15,16-Oct-02,SO48606,368,22988,9,1,2
22-Dec-15,16-Oct-02,SO48634,362,12230,8,1,1
23-Dec-15,16-Oct-02,SO48642,371,15061,7,1,1
01-Jun-15,17-Oct-01,SO45104,310,29142,4,1,1
25-Dec-15,17-Oct-02,SO48671,360,12270,8,1,1
19-Jan-15,18-Oct-01,SO45187,310,15047,10,1,2
31-Jan-15,18-Oct-01,SO45264,349,11454,9,1,1
11-Jul-15,18-Oct-02,SO48125,389,14239,4,1,2
11-Aug-15,18-Oct-02,SO48135,383,24910,9,1,2
24-Nov-15,18-Oct-02,SO48236,338,26423,9,1,2
14-Dec-15,18-Oct-02,SO48558,360,26684,4,1,1
29-Dec-15,18-Oct-02,SO48705,373,14995,7,1,2
15-Jan-15,19-Oct-01,SO45163,328,25714,9,1,1
30-Jan-15,19-Oct-01,SO45254,314,29252,4,1,1
12-May-15,19-Oct-02,SO48447,326,15471,4,1,1
11-Oct-15,19-Oct-02,SO48145,362,26491,1,1,1
27-Nov-15,19-Oct-02,SO48264,328,26437,9,1,2
30-Nov-15,19-Oct-02,SO48277,360,12287,10,1,2
14-Dec-15,19-Oct-02,SO48557,370,22958,9,1,1
16-Dec-15,19-Oct-02,SO48572,362,28756,7,1,1
20-Dec-15,19-Oct-02,SO48623,356,13108,9,1,2
11-Nov-15,20-Oct-02,SO48149,371,16298,8,1,2
12-Nov-15,20-Oct-02,SO48507,389,14255,1,1,2
14-Nov-15,20-Oct-02,SO48172,369,13658,1,1,1
17-Nov-15,20-Oct-02,SO48185,360,12286,10,1,2
30-Dec-15,20-Oct-02,SO48717,352,28736,7,1,1
14-Feb-15,21-Oct-01,SO45436,312,28130,6,1,2
14-Feb-15,21-Oct-01,SO45438,310,29334,1,1,1
12-Jul-15,21-Oct-02,SO48468,336,15433,4,1,2
11-Oct-15,21-Oct-02,SO48146,371,22578,9,1,1
15-Dec-15,21-Oct-02,SO48565,358,26604,4,1,1
02-Nov-15,22-Oct-01,SO45413,312,11191,4,1,2
24-Jan-15,22-Oct-01,SO45222,330,14728,1,1,2
30-Jan-15,22-Oct-01,SO45256,336,14664,4,1,2
15-Feb-15,22-Oct-01,SO45440,312,14198,8,1,1
18-Feb-15,22-Oct-01,SO45454,312,23074,6,1,1
12-Mar-15,22-Oct-02,SO48420,377,14957,7,1,1
14-Nov-15,22-Oct-02,SO48170,354,11613,8,1,2
20-Dec-15,22-Oct-02,SO48614,375,14976,7,1,2
22-Dec-15,22-Oct-02,SO48633,338,20875,10,1,2
23-Dec-15,22-Oct-02,SO48643,342,20869,10,1,2
16-Jan-15,23-Oct-01,SO45168,312,18738,9,1,2
17-Jan-15,23-Oct-01,SO45175,313,29238,4,1,2
24-Jan-15,23-Oct-01,SO45224,311,18723,9,1,2
23-Dec-15,23-Oct-02,SO48647,354,26625,1,1,1
29-Dec-15,23-Oct-02,SO48708,377,16466,8,1,1
01-Mar-15,24-Oct-01,SO45092,313,18899,9,1,1
02-May-15,24-Oct-01,SO45373,349,25994,1,1,2
02-Jun-15,24-Oct-01,SO45381,344,19988,6,1,1
24-Jan-15,24-Oct-01,SO45221,314,22903,6,1,2
18-Feb-15,24-Oct-01,SO45453,311,12549,7,1,1
12-Jul-15,24-Oct-02,SO48465,356,26626,4,1,2
17-Nov-15,24-Oct-02,SO48189,324,15371,1,1,2
21-Nov-15,24-Oct-02,SO48215,387,26482,6,1,1
29-Nov-15,24-Oct-02,SO48271,356,28727,7,1,2
02-Oct-15,25-Oct-01,SO45408,314,29326,4,1,1
18-Jan-15,25-Oct-01,SO45181,310,14929,10,1,1
18-Jan-15,25-Oct-01,SO45182,312,18769,9,1,2
23-Dec-15,25-Oct-02,SO48651,377,22926,9,1,1
25-Dec-15,25-Oct-02,SO48667,389,19341,10,1,2
29-Dec-15,25-Oct-02,SO48703,369,15004,7,1,2
01-Mar-15,26-Oct-01,SO45091,314,18909,9,1,2
02-Oct-15,26-Oct-01,SO45401,310,15058,10,1,2
15-Jan-15,26-Oct-01,SO45159,349,11400,10,1,1
12-Aug-15,26-Oct-02,SO48483,381,24917,9,1,2
17-Nov-15,26-Oct-02,SO48188,377,22579,9,1,1
22-Nov-15,26-Oct-02,SO48219,354,26511,4,1,2
27-Nov-15,26-Oct-02,SO48255,385,26496,6,1,2
29-Nov-15,26-Oct-02,SO48276,324,26429,9,1,1
16-Dec-15,26-Oct-02,SO48576,362,13133,9,1,1
19-Dec-15,26-Oct-02,SO48610,358,13134,9,1,1
12-Dec-15,27-Oct-02,SO48517,368,16442,8,1,2
27-Nov-15,27-Oct-02,SO48260,322,27099,6,1,2
02-Feb-15,28-Oct-01,SO45353,310,28630,6,1,2
17-Jan-15,28-Oct-01,SO45177,314,18903,9,1,1
22-Jan-15,28-Oct-01,SO45212,314,18729,9,1,1
13-Nov-15,28-Oct-02,SO48165,373,16327,8,1,2
14-Nov-15,28-Oct-02,SO48173,375,13704,1,1,2
27-Dec-15,28-Oct-02,SO48688,373,22966,9,1,2
29-Dec-15,28-Oct-02,SO48709,381,14268,4,1,1
01-Jan-15,29-Oct-01,SO45082,350,11455,9,1,2
02-Jun-15,29-Oct-01,SO45385,334,14735,1,1,2
01-Aug-15,29-Oct-01,SO45118,314,18722,9,1,1
15-Feb-15,29-Oct-01,SO45445,310,19105,9,1,1
26-Feb-15,29-Oct-01,SO45506,311,19615,9,1,1
12-Feb-15,29-Oct-02,SO48414,369,13718,1,1,1
12-Jul-15,29-Oct-02,SO48467,332,15409,1,1,1
14-Dec-15,29-Oct-02,SO48561,340,26562,9,1,2
19-Dec-15,29-Oct-02,SO48603,356,28751,7,1,2
23-Dec-15,29-Oct-02,SO48645,387,14283,1,1,2
01-Apr-15,30-Oct-01,SO45096,312,12483,7,1,1
01-Apr-15,30-Oct-01,SO45097,313,29151,4,1,2
02-May-15,30-Oct-01,SO45374,312,22996,6,1,2
17-Jan-15,30-Oct-01,SO45179,351,11457,9,1,2
17-Jan-15,30-Oct-01,SO45173,314,29157,4,1,2
12-Aug-15,30-Oct-02,SO48485,334,26587,9,1,2
17-Nov-15,30-Oct-02,SO48186,379,16297,8,1,1
14-Dec-15,30-Oct-02,SO48559,354,13122,9,1,2
16-Dec-15,30-Oct-02,SO48569,324,20726,8,1,2
24-Dec-15,30-Oct-02,SO48660,356,26607,4,1,2
02-Nov-15,31-Oct-01,SO45418,311,19264,9,1,1
16-Feb-15,31-Oct-01,SO45447,313,19558,9,1,1
12-Jul-15,31-Oct-02,SO48472,373,22942,9,1,2
25-Nov-15,31-Oct-02,SO48237,379,14925,7,1,1
19-Dec-15,31-Oct-02,SO48599,377,15002,7,1,1
01-Nov-15,13-Nov-01,SO45138,349,11452,9,1,2
03-Dec-15,13-Nov-01,SO45652,334,25826,9,1,1
19-Feb-15,13-Nov-01,SO45456,312,23113,6,1,2
24-Feb-15,13-Nov-01,SO45487,313,19556,9,1,1
12-Mar-15,13-Nov-02,SO48433,379,23102,9,1,1
12-Nov-15,13-Nov-02,SO48516,354,13139,9,1,2
03-May-15,14-Nov-01,SO45610,310,11303,1,1,2
26-Feb-15,14-Nov-01,SO45497,311,28354,6,1,1
13-Dec-15,14-Nov-02,SO48544,354,13119,9,1,1
14-Dec-15,14-Nov-02,SO48553,370,13716,4,1,2
14-Dec-15,14-Nov-02,SO48555,324,15399,4,1,2
20-Dec-15,14-Nov-02,SO48622,356,13156,9,1,2
31-Dec-15,14-Nov-02,SO48729,324,26563,9,1,1
19-Jan-15,15-Nov-01,SO45188,311,14861,10,1,2
27-Jan-15,15-Nov-01,SO45238,346,11459,9,1,1
28-Jan-15,15-Nov-01,SO45242,311,29223,1,1,2
30-Jan-15,15-Nov-01,SO45252,312,22877,6,1,2
13-Feb-15,15-Nov-01,SO45427,349,29481,8,1,2
12-Oct-15,15-Nov-02,SO48496,362,26603,4,1,1
19-Dec-15,15-Nov-02,SO48602,352,12237,8,1,1
26-Dec-15,15-Nov-02,SO48675,379,15079,7,1,1
01-Jan-15,16-Nov-01,SO45081,338,26782,6,1,1
02-Jan-15,16-Nov-01,SO45345,313,15048,10,1,2
03-Jan-15,16-Nov-01,SO45583,311,11274,1,1,2
28-Jan-15,16-Nov-01,SO45244,350,11756,9,1,1
28-Feb-15,16-Nov-01,SO45513,348,25996,4,1,2
12-Sep-15,16-Nov-02,SO48490,381,24913,9,1,2
02-Apr-15,17-Nov-01,SO45364,311,14161,8,1,2
01-Dec-15,17-Nov-01,SO45140,312,12485,7,1,1
03-Dec-15,17-Nov-01,SO45650,312,28652,6,1,1
19-Jan-15,17-Nov-01,SO45186,313,14991,10,1,1
21-Jan-15,17-Nov-01,SO45204,345,11460,9,1,2
